time_s,position,velocity,acceleration,jerk,phase,setpoint,dir
2.236000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
2.237000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
2.238000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
2.239000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
2.240000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
2.241000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
2.242000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
2.243000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
2.244000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
2.245000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
2.246000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
2.247000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
2.248000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
2.249000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
2.250000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
2.251000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
2.252000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
2.253000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
2.254000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
2.255000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
2.256000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
2.257000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
2.258000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
2.259000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
2.260000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
2.261000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
2.262000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
2.263000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
2.264000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
2.265000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
2.266000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
2.267000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
2.268000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
2.269000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
2.270000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
2.271000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
2.272000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
2.273000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
2.274000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
2.275000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
2.276000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
2.277000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
2.278000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
2.279000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
2.280000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
2.281000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
2.282000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
2.283000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
2.284000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
2.285000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
2.286000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
2.287000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
2.288000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
2.289000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
2.290000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
2.291000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
2.292000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
2.293000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
2.294000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
2.295000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
2.296000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
2.297000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
2.298000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
2.299000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
2.300000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
2.301000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
2.302000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
2.303000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
2.304000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
2.305000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
2.306000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
2.307000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
2.308000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
2.309000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
2.310000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
2.311000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
2.312000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
2.313000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
2.314000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
2.315000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
2.316000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
2.317000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
2.318000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
2.319000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
2.320000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
2.321000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
2.322000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
2.323000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
2.324000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
2.325000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
2.326000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
2.327000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
2.328000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
2.329000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
2.330000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
2.331000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
2.332000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
2.333000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
2.334000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
2.335000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
2.336000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
2.337000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
2.338000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
2.339000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
2.340000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
2.341000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
2.342000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
2.343000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
2.344000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
2.345000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
2.346000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
2.347000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
2.348000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
2.349000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
2.350000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
2.351000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
2.352000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
2.353000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
2.354000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
2.355000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
2.356000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
2.357000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
2.358000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
2.359000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
2.360000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
2.361000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
2.362000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
2.363000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
2.364000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
2.365000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
2.366000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
2.367000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
2.368000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
2.369000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
2.370000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
2.371000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
2.372000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
2.373000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
2.374000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
2.375000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
2.376000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
2.377000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
2.378000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
2.379000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
2.380000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
2.381000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
2.382000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
2.383000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
2.384000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
2.385000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
2.386000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
2.387000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
2.388000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
2.389000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
2.390000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
2.391000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
2.392000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
2.393000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
2.394000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
2.395000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
2.396000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
2.397000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
2.398000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
2.399000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
2.400000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
2.401000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
2.402000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
2.403000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
2.404000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
2.405000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
2.406000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
2.407000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
2.408000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
2.409000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
2.410000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
2.411000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
2.412000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
2.413000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
2.414000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
2.415000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
2.416000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
2.417000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
2.418000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
2.419000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
2.420000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
2.421000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
2.422000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
2.423000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
2.424000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
2.425000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
2.426000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
2.427000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
2.428000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
2.429000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
2.430000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
2.431000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
2.432000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
2.433000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
2.434000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
2.435000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
2.436000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
2.437000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
2.438000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
2.439000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
2.440000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
2.441000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
2.442000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
2.443000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
2.444000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
2.445000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
2.446000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
2.447000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
2.448000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
2.449000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
2.450000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
2.451000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
2.452000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
2.453000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
2.454000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
2.455000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
2.456000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
2.457000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
2.458000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
2.459000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
2.460000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
2.461000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
2.462000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
2.463000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
2.464000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
2.465000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
2.466000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
2.467000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
2.468000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
2.469000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
2.470000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
2.471000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
2.472000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
2.473000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
2.474000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
2.475000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
2.476000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
2.477000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
2.478000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
2.479000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
2.480000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
2.481000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
2.482000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
2.483000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
2.484000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
2.485000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
2.486000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
2.487000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
2.488000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
2.489000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
2.490000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
2.491000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
2.492000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
2.493000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
2.494000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
2.495000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
2.496000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
2.497000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
2.498000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
2.499000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
2.500000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
2.501000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
2.502000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
2.503000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
2.504000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
2.505000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
2.506000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
2.507000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
2.508000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
2.509000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
2.510000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
2.511000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
2.512000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
2.513000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
2.514000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
2.515000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
2.516000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
2.517000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
2.518000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
2.519000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
2.520000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
2.521000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
2.522000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
2.523000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
2.524000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
2.525000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
2.526000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
2.527000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
2.528000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
2.529000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
2.530000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
2.531000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
2.532000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
2.533000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
2.534000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
2.535000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
2.536000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
2.537000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
2.538000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
2.539000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
2.540000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
2.541000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
2.542000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
2.543000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
2.544000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
2.545000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
2.546000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
2.547000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
2.548000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
2.549000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
2.550000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
2.551000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
2.552000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
2.553000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
2.554000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
2.555000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
2.556000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
2.557000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
2.558000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
2.559000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
2.560000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
2.561000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
2.562000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
2.563000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
2.564000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
2.565000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
2.566000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
2.567000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
2.568000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
2.569000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
2.570000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
2.571000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
2.572000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
2.573000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
2.574000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
2.575000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
2.576000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
2.577000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
2.578000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
2.579000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
2.580000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
2.581000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
2.582000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
2.583000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
2.584000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
2.585000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
2.586000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
2.587000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
2.588000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
2.589000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
2.590000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
2.591000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
2.592000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
2.593000,0.78539485,0.00000000,0.00000000,0.00000000,0,0.78539819,1
