t_s,target_rad,theta,omega,accel,jerk,isExec,cruiseN,skipAccel
4.496000,0.6981317,0.3885155,0.1308919,-0.0000000,0.0830839,1,0,0
4.497000,0.6981317,0.3886464,0.1308919,-0.0000000,0.0830839,1,0,0
4.498000,0.6981317,0.3887773,0.1308919,-0.0000000,0.0830839,1,0,0
4.499000,0.6981317,0.3889082,0.1308919,-0.0000000,0.0830839,1,0,0
4.500000,0.6981317,0.3890391,0.1308919,-0.0000000,0.0830839,1,0,0
4.501000,0.6981317,0.3891700,0.1308919,-0.0000000,0.0830839,1,0,0
4.502000,0.6981317,0.3893009,0.1308919,-0.0000000,0.0830839,1,0,0
4.503000,0.6981317,0.3894318,0.1308919,-0.0000000,0.0830839,1,0,0
4.504000,0.6981317,0.3895627,0.1308919,-0.0000000,0.0830839,1,0,0
4.505000,0.6981317,0.3896936,0.1308919,-0.0000000,0.0830839,1,0,0
4.506000,0.6981317,0.3898245,0.1308919,-0.0000000,0.0830839,1,0,0
4.507000,0.6981317,0.3899553,0.1308919,-0.0000000,0.0830839,1,0,0
4.508000,0.6981317,0.3900862,0.1308919,-0.0000000,0.0830839,1,0,0
4.509000,0.6981317,0.3902171,0.1308919,-0.0000000,0.0830839,1,0,0
4.510000,0.6981317,0.3903480,0.1308919,-0.0000000,0.0830839,1,0,0
4.511000,0.6981317,0.3904789,0.1308919,-0.0000000,0.0830839,1,0,0
4.512000,0.6981317,0.3906098,0.1308919,-0.0000000,0.0830839,1,0,0
4.513000,0.6981317,0.3907407,0.1308919,-0.0000000,0.0830839,1,0,0
4.514000,0.6981317,0.3908716,0.1308919,-0.0000000,0.0830839,1,0,0
4.515000,0.6981317,0.3910025,0.1308919,-0.0000000,0.0830839,1,0,0
4.516000,0.6981317,0.3911334,0.1308919,-0.0000000,0.0830839,1,0,0
4.517000,0.6981317,0.3912643,0.1308919,-0.0000000,0.0830839,1,0,0
4.518000,0.6981317,0.3913952,0.1308919,-0.0000000,0.0830839,1,0,0
4.519000,0.6981317,0.3915260,0.1308919,-0.0000000,0.0830839,1,0,0
4.520000,0.6981317,0.3916569,0.1308919,-0.0000000,0.0830839,1,0,0
4.521000,0.6981317,0.3917878,0.1308919,-0.0000000,0.0830839,1,0,0
4.522000,0.6981317,0.3919187,0.1308919,-0.0000000,0.0830839,1,0,0
4.523000,0.6981317,0.3920496,0.1308919,-0.0000000,0.0830839,1,0,0
4.524000,0.6981317,0.3921805,0.1308919,-0.0000000,0.0830839,1,0,0
4.525000,0.6981317,0.3923114,0.1308919,-0.0000000,0.0830839,1,0,0
4.526000,0.6981317,0.3924423,0.1308919,-0.0000000,0.0830839,1,0,0
4.527000,0.6981317,0.3925732,0.1308919,-0.0000000,0.0830839,1,0,0
4.528000,0.6981317,0.3927041,0.1308919,-0.0000000,0.0830839,1,0,0
4.529000,0.6981317,0.3928350,0.1308919,-0.0000000,0.0830839,1,0,0
4.530000,0.6981317,0.3929659,0.1308919,-0.0000000,0.0830839,1,0,0
4.531000,0.6981317,0.3930967,0.1308919,-0.0000000,0.0830839,1,0,0
4.532000,0.6981317,0.3932276,0.1308919,-0.0000000,0.0830839,1,0,0
4.533000,0.6981317,0.3933585,0.1308919,-0.0000000,0.0830839,1,0,0
4.534000,0.6981317,0.3934894,0.1308919,-0.0000000,0.0830839,1,0,0
4.535000,0.6981317,0.3936203,0.1308919,-0.0000000,0.0830839,1,0,0
4.536000,0.6981317,0.3937512,0.1308919,-0.0000000,0.0830839,1,0,0
4.537000,0.6981317,0.3938821,0.1308919,-0.0000000,0.0830839,1,0,0
4.538000,0.6981317,0.3940130,0.1308919,-0.0000000,0.0830839,1,0,0
4.539000,0.6981317,0.3941439,0.1308919,-0.0000000,0.0830839,1,0,0
4.540000,0.6981317,0.3942748,0.1308919,-0.0000000,0.0830839,1,0,0
4.541000,0.6981317,0.3944057,0.1308919,-0.0000000,0.0830839,1,0,0
4.542000,0.6981317,0.3945366,0.1308919,-0.0000000,0.0830839,1,0,0
4.543000,0.6981317,0.3946674,0.1308919,-0.0000000,0.0830839,1,0,0
4.544000,0.6981317,0.3947983,0.1308919,-0.0000000,0.0830839,1,0,0
4.545000,0.6981317,0.3949292,0.1308919,-0.0000000,0.0830839,1,0,0
4.546000,0.6981317,0.3950601,0.1308919,-0.0000000,0.0830839,1,0,0
4.547000,0.6981317,0.3951910,0.1308919,-0.0000000,0.0830839,1,0,0
4.548000,0.6981317,0.3953219,0.1308919,-0.0000000,0.0830839,1,0,0
4.549000,0.6981317,0.3954528,0.1308919,-0.0000000,0.0830839,1,0,0
4.550000,0.6981317,0.3955837,0.1308919,-0.0000000,0.0830839,1,0,0
4.551000,0.6981317,0.3957146,0.1308919,-0.0000000,0.0830839,1,0,0
4.552000,0.6981317,0.3958455,0.1308919,-0.0000000,0.0830839,1,0,0
4.553000,0.6981317,0.3959764,0.1308919,-0.0000000,0.0830839,1,0,0
4.554000,0.6981317,0.3961073,0.1308919,-0.0000000,0.0830839,1,0,0
4.555000,0.6981317,0.3962381,0.1308919,-0.0000000,0.0830839,1,0,0
4.556000,0.6981317,0.3963690,0.1308919,-0.0000000,0.0830839,1,0,0
4.557000,0.6981317,0.3964999,0.1308919,-0.0000000,0.0830839,1,0,0
4.558000,0.6981317,0.3966308,0.1308919,-0.0000000,0.0830839,1,0,0
4.559000,0.6981317,0.3967617,0.1308919,-0.0000000,0.0830839,1,0,0
4.560000,0.6981317,0.3968926,0.1308919,-0.0000000,0.0830839,1,0,0
4.561000,0.6981317,0.3970235,0.1308919,-0.0000000,0.0830839,1,0,0
4.562000,0.6981317,0.3971544,0.1308919,-0.0000000,0.0830839,1,0,0
4.563000,0.6981317,0.3972853,0.1308919,-0.0000000,0.0830839,1,0,0
4.564000,0.6981317,0.3974162,0.1308919,-0.0000000,0.0830839,1,0,0
4.565000,0.6981317,0.3975471,0.1308919,-0.0000000,0.0830839,1,0,0
4.566000,0.6981317,0.3976780,0.1308919,-0.0000000,0.0830839,1,0,0
4.567000,0.6981317,0.3978088,0.1308919,-0.0000000,0.0830839,1,0,0
4.568000,0.6981317,0.3979397,0.1308919,-0.0000000,0.0830839,1,0,0
4.569000,0.6981317,0.3980706,0.1308919,-0.0000000,0.0830839,1,0,0
4.570000,0.6981317,0.3982015,0.1308919,-0.0000000,0.0830839,1,0,0
4.571000,0.6981317,0.3983324,0.1308919,-0.0000000,0.0830839,1,0,0
4.572000,0.6981317,0.3984633,0.1308919,-0.0000000,0.0830839,1,0,0
4.573000,0.6981317,0.3985942,0.1308919,-0.0000000,0.0830839,1,0,0
4.574000,0.6981317,0.3987250,0.1308859,-0.0017881,0.0830839,1,0,0
4.575000,0.6981317,0.3988559,0.1308811,-0.0026822,0.0830839,1,0,0
4.576000,0.6981317,0.3989868,0.1308773,-0.0030220,0.0830839,1,0,0
4.577000,0.6981317,0.3991176,0.1308742,-0.0030363,0.0830839,1,0,0
4.578000,0.6981317,0.3992485,0.1308718,-0.0028585,0.0830839,1,0,0
4.579000,0.6981317,0.3993793,0.1308698,-0.0025910,0.0830839,1,0,0
4.580000,0.6981317,0.3995102,0.1308683,-0.0022831,0.0830839,1,0,0
4.581000,0.6981317,0.3996411,0.1308670,-0.0019737,0.0830839,1,0,0
4.582000,0.6981317,0.3997719,0.1308660,-0.0016811,0.0830839,1,0,0
4.583000,0.6981317,0.3999028,0.1308652,-0.0014182,0.0830839,1,0,0
4.584000,0.6981317,0.4000337,0.1308646,-0.0011849,0.0830839,1,0,0
4.585000,0.6981317,0.4001645,0.1308641,-0.0009859,0.0830839,1,0,0
4.586000,0.6981317,0.4002954,0.1308636,-0.0008153,0.0830839,1,0,0
4.587000,0.6981317,0.4004262,0.1308633,-0.0006691,0.0830839,1,0,0
4.588000,0.6981317,0.4005571,0.1308630,-0.0005488,0.0830839,1,0,0
4.589000,0.6981317,0.4006880,0.1308628,-0.0004468,0.0830839,1,0,0
4.590000,0.6981317,0.4008188,0.1308627,-0.0003619,0.0830839,1,0,0
4.591000,0.6981317,0.4009497,0.1308625,-0.0002936,0.0830839,1,0,0
4.592000,0.6981317,0.4010805,0.1308624,-0.0002368,0.0830839,1,0,0
4.593000,0.6981317,0.4012114,0.1308624,-0.0001881,0.0830839,1,0,0
4.594000,0.6981317,0.4013423,0.1308623,-0.0001496,0.0830839,1,0,0
4.595000,0.6981317,0.4014731,0.1308622,-0.0001226,0.0830839,1,0,0
4.596000,0.6981317,0.4016040,0.1308622,-0.0000992,0.0830839,1,0,0
4.597000,0.6981317,0.4017349,0.1308621,-0.0000829,0.0830839,1,0,0
4.598000,0.6981317,0.4018657,0.1308621,-0.0000669,0.0830839,1,0,0
4.599000,0.6981317,0.4019966,0.1308621,-0.0000558,0.0830839,1,0,0
4.600000,0.6981317,0.4021274,0.1308621,-0.0000435,0.0830839,1,0,0
4.601000,0.6981317,0.4022583,0.1308621,-0.0000349,0.0830839,1,0,0
4.602000,0.6981317,0.4023892,0.1308621,-0.0000245,0.0830839,1,0,0
4.603000,0.6981317,0.4025200,0.1308621,-0.0000171,0.0830839,1,0,0
4.604000,0.6981317,0.4026509,0.1308621,-0.0000120,0.0830839,1,0,0
4.605000,0.6981317,0.4027818,0.1308621,-0.0000084,0.0830839,1,0,0
4.606000,0.6981317,0.4029126,0.1308621,-0.0000059,0.0830839,1,0,0
4.607000,0.6981317,0.4030435,0.1308621,-0.0000041,0.0830839,1,0,0
4.608000,0.6981317,0.4031743,0.1308621,-0.0000029,0.0830839,1,0,0
4.609000,0.6981317,0.4033052,0.1308621,-0.0000020,0.0830839,1,0,0
4.610000,0.6981317,0.4034361,0.1308621,-0.0000014,0.0830839,1,0,0
4.611000,0.6981317,0.4035669,0.1308621,-0.0000010,0.0830839,1,0,0
4.612000,0.6981317,0.4036978,0.1308621,-0.0000007,0.0830839,1,0,0
4.613000,0.6981317,0.4038287,0.1308621,-0.0000005,0.0830839,1,0,0
4.614000,0.6981317,0.4039595,0.1308621,-0.0000003,0.0830839,1,0,0
4.615000,0.6981317,0.4040904,0.1308621,-0.0000002,0.0830839,1,0,0
4.616000,0.6981317,0.4042212,0.1308621,-0.0000002,0.0830839,1,0,0
4.617000,0.6981317,0.4043521,0.1308621,-0.0000001,0.0830839,1,0,0
4.618000,0.6981317,0.4044830,0.1308621,-0.0000001,0.0830839,1,0,0
4.619000,0.6981317,0.4046138,0.1308621,-0.0000001,0.0830839,1,0,0
4.620000,0.6981317,0.4047447,0.1308621,-0.0000000,0.0830839,1,0,0
4.621000,0.6981317,0.4048755,0.1308621,-0.0000000,0.0830839,1,0,0
4.622000,0.6981317,0.4050064,0.1308621,-0.0000000,0.0830839,1,0,0
4.623000,0.6981317,0.4051373,0.1308621,-0.0000000,0.0830839,1,0,0
4.624000,0.6981317,0.4052681,0.1308621,-0.0000000,0.0830839,1,0,0
4.625000,0.6981317,0.4053990,0.1308621,-0.0000000,0.0830839,1,0,0
4.626000,0.6981317,0.4055299,0.1308621,-0.0000000,0.0830839,1,0,0
4.627000,0.6981317,0.4056607,0.1308621,-0.0000000,0.0830839,1,0,0
4.628000,0.6981317,0.4057916,0.1308621,-0.0000000,0.0830839,1,0,0
4.629000,0.6981317,0.4059224,0.1308621,-0.0000000,0.0830839,1,0,0
4.630000,0.6981317,0.4060533,0.1308621,-0.0000000,0.0830839,1,0,0
4.631000,0.6981317,0.4061842,0.1308621,-0.0000000,0.0830839,1,0,0
4.632000,0.6981317,0.4063150,0.1308621,-0.0000000,0.0830839,1,0,0
4.633000,0.6981317,0.4064459,0.1308621,-0.0000000,0.0830839,1,0,0
4.634000,0.6981317,0.4065768,0.1308621,-0.0000000,0.0830839,1,0,0
4.635000,0.6981317,0.4067076,0.1308621,-0.0000000,0.0830839,1,0,0
4.636000,0.6981317,0.4068385,0.1308621,-0.0000000,0.0830839,1,0,0
4.637000,0.6981317,0.4069693,0.1308621,-0.0000000,0.0830839,1,0,0
4.638000,0.6981317,0.4071002,0.1308621,-0.0000000,0.0830839,1,0,0
4.639000,0.6981317,0.4072311,0.1308621,-0.0000000,0.0830839,1,0,0
4.640000,0.6981317,0.4073619,0.1308621,-0.0000000,0.0830839,1,0,0
4.641000,0.6981317,0.4074928,0.1308621,-0.0000000,0.0830839,1,0,0
4.642000,0.6981317,0.4076236,0.1308621,-0.0000000,0.0830839,1,0,0
4.643000,0.6981317,0.4077545,0.1308621,-0.0000000,0.0830839,1,0,0
4.644000,0.6981317,0.4078854,0.1308621,-0.0000000,0.0830839,1,0,0
4.645000,0.6981317,0.4080162,0.1308621,-0.0000000,0.0830839,1,0,0
4.646000,0.6981317,0.4081471,0.1308621,-0.0000000,0.0830839,1,0,0
4.647000,0.6981317,0.4082780,0.1308621,-0.0000000,0.0830839,1,0,0
4.648000,0.6981317,0.4084088,0.1308621,-0.0000000,0.0830839,1,0,0
4.649000,0.6981317,0.4085397,0.1308621,-0.0000000,0.0830839,1,0,0
4.650000,0.6981317,0.4086705,0.1308621,-0.0000000,0.0830839,1,0,0
4.651000,0.6981317,0.4088014,0.1308621,-0.0000000,0.0830839,1,0,0
4.652000,0.6981317,0.4089323,0.1308621,-0.0000000,0.0830839,1,0,0
4.653000,0.6981317,0.4090631,0.1308621,-0.0000000,0.0830839,1,0,0
4.654000,0.6981317,0.4091940,0.1308621,-0.0000000,0.0830839,1,0,0
4.655000,0.6981317,0.4093249,0.1308621,-0.0000000,0.0830839,1,0,0
4.656000,0.6981317,0.4094557,0.1308621,-0.0000000,0.0830839,1,0,0
4.657000,0.6981317,0.4095866,0.1308621,-0.0000000,0.0830839,1,0,0
4.658000,0.6981317,0.4097174,0.1308621,-0.0000000,0.0830839,1,0,0
4.659000,0.6981317,0.4098483,0.1308621,-0.0000000,0.0830839,1,0,0
4.660000,0.6981317,0.4099792,0.1308621,-0.0000000,0.0830839,1,0,0
4.661000,0.6981317,0.4101100,0.1308621,-0.0000000,0.0830839,1,0,0
4.662000,0.6981317,0.4102409,0.1308621,-0.0000000,0.0830839,1,0,0
4.663000,0.6981317,0.4103718,0.1308621,-0.0000000,0.0830839,1,0,0
4.664000,0.6981317,0.4105026,0.1308621,-0.0000000,0.0830839,1,0,0
4.665000,0.6981317,0.4106335,0.1308621,-0.0000000,0.0830839,1,0,0
4.666000,0.6981317,0.4107643,0.1308621,-0.0000000,0.0830839,1,0,0
4.667000,0.6981317,0.4108952,0.1308621,-0.0000000,0.0830839,1,0,0
4.668000,0.6981317,0.4110261,0.1308621,-0.0000000,0.0830839,1,0,0
4.669000,0.6981317,0.4111569,0.1308621,-0.0000000,0.0830839,1,0,0
4.670000,0.6981317,0.4112878,0.1308621,-0.0000000,0.0830839,1,0,0
4.671000,0.6981317,0.4114186,0.1308621,-0.0000000,0.0830839,1,0,0
4.672000,0.6981317,0.4115495,0.1308621,-0.0000000,0.0830839,1,0,0
4.673000,0.6981317,0.4116804,0.1308621,-0.0000000,0.0830839,1,0,0
4.674000,0.6981317,0.4118112,0.1308621,-0.0000000,0.0830839,1,0,0
4.675000,0.6981317,0.4119421,0.1308621,-0.0000000,0.0830839,1,0,0
4.676000,0.6981317,0.4120730,0.1308621,-0.0000000,0.0830839,1,0,0
4.677000,0.6981317,0.4122038,0.1308621,-0.0000000,0.0830839,1,0,0
4.678000,0.6981317,0.4123347,0.1308621,-0.0000000,0.0830839,1,0,0
4.679000,0.6981317,0.4124655,0.1308621,-0.0000000,0.0830839,1,0,0
4.680000,0.6981317,0.4125964,0.1308621,-0.0000000,0.0830839,1,0,0
4.681000,0.6981317,0.4127273,0.1308621,-0.0000000,0.0830839,1,0,0
4.682000,0.6981317,0.4128581,0.1308621,-0.0000000,0.0830839,1,0,0
4.683000,0.6981317,0.4129890,0.1308621,-0.0000000,0.0830839,1,0,0
4.684000,0.6981317,0.4131199,0.1308621,-0.0000000,0.0830839,1,0,0
4.685000,0.6981317,0.4132507,0.1308621,-0.0000000,0.0830839,1,0,0
4.686000,0.6981317,0.4133816,0.1308621,-0.0000000,0.0830839,1,0,0
4.687000,0.6981317,0.4135124,0.1308621,-0.0000000,0.0830839,1,0,0
4.688000,0.6981317,0.4136433,0.1308621,-0.0000000,0.0830839,1,0,0
4.689000,0.6981317,0.4137742,0.1308621,-0.0000000,0.0830839,1,0,0
4.690000,0.6981317,0.4139050,0.1308621,-0.0000000,0.0830839,1,0,0
4.691000,0.6981317,0.4140359,0.1308621,-0.0000000,0.0830839,1,0,0
4.692000,0.6981317,0.4141667,0.1308621,-0.0000000,0.0830839,1,0,0
4.693000,0.6981317,0.4142976,0.1308621,-0.0000000,0.0830839,1,0,0
4.694000,0.6981317,0.4144285,0.1308621,-0.0000000,0.0830839,1,0,0
4.695000,0.6981317,0.4145593,0.1308621,-0.0000000,0.0830839,1,0,0
4.696000,0.6981317,0.4146902,0.1308621,-0.0000000,0.0830839,1,0,0
4.697000,0.6981317,0.4148211,0.1308621,-0.0000000,0.0830839,1,0,0
4.698000,0.6981317,0.4149519,0.1308621,-0.0000000,0.0830839,1,0,0
4.699000,0.6981317,0.4150828,0.1308621,-0.0000000,0.0830839,1,0,0
4.700000,0.6981317,0.4152136,0.1308621,-0.0000000,0.0830839,1,0,0
4.701000,0.6981317,0.4153445,0.1308621,-0.0000000,0.0830839,1,0,0
4.702000,0.6981317,0.4154754,0.1308621,-0.0000000,0.0830839,1,0,0
4.703000,0.6981317,0.4156062,0.1308621,-0.0000000,0.0830839,1,0,0
4.704000,0.6981317,0.4157371,0.1308621,-0.0000000,0.0830839,1,0,0
4.705000,0.6981317,0.4158680,0.1308621,-0.0000000,0.0830839,1,0,0
4.706000,0.6981317,0.4159988,0.1308621,-0.0000000,0.0830839,1,0,0
4.707000,0.6981317,0.4161297,0.1308621,-0.0000000,0.0830839,1,0,0
4.708000,0.6981317,0.4162605,0.1308621,-0.0000000,0.0830839,1,0,0
4.709000,0.6981317,0.4163914,0.1308621,-0.0000000,0.0830839,1,0,0
4.710000,0.6981317,0.4165223,0.1308621,-0.0000000,0.0830839,1,0,0
4.711000,0.6981317,0.4166531,0.1308621,-0.0000000,0.0830839,1,0,0
4.712000,0.6981317,0.4167840,0.1308621,-0.0000000,0.0830839,1,0,0
4.713000,0.6981317,0.4169149,0.1308621,-0.0000000,0.0830839,1,0,0
4.714000,0.6981317,0.4170457,0.1308621,-0.0000000,0.0830839,1,0,0
4.715000,0.6981317,0.4171766,0.1308621,-0.0000000,0.0830839,1,0,0
4.716000,0.6981317,0.4173074,0.1308621,-0.0000000,0.0830839,1,0,0
4.717000,0.6981317,0.4174383,0.1308621,-0.0000000,0.0830839,1,0,0
4.718000,0.6981317,0.4175692,0.1308621,-0.0000000,0.0830839,1,0,0
4.719000,0.6981317,0.4177000,0.1308621,-0.0000000,0.0830839,1,0,0
4.720000,0.6981317,0.4178309,0.1308621,-0.0000000,0.0830839,1,0,0
4.721000,0.6981317,0.4179617,0.1308621,-0.0000000,0.0830839,1,0,0
4.722000,0.6981317,0.4180926,0.1308621,-0.0000000,0.0830839,1,0,0
4.723000,0.6981317,0.4182235,0.1308621,-0.0000000,0.0830839,1,0,0
4.724000,0.6981317,0.4183543,0.1308621,-0.0000000,0.0830839,1,0,0
4.725000,0.6981317,0.4184852,0.1308621,-0.0000000,0.0830839,1,0,0
4.726000,0.6981317,0.4186161,0.1308621,-0.0000000,0.0830839,1,0,0
4.727000,0.6981317,0.4187469,0.1308621,-0.0000000,0.0830839,1,0,0
4.728000,0.6981317,0.4188778,0.1308621,-0.0000000,0.0830839,1,0,0
4.729000,0.6981317,0.4190086,0.1308621,-0.0000000,0.0830839,1,0,0
4.730000,0.6981317,0.4191395,0.1308621,-0.0000000,0.0830839,1,0,0
4.731000,0.6981317,0.4192704,0.1308621,-0.0000000,0.0830839,1,0,0
4.732000,0.6981317,0.4194012,0.1308621,-0.0000000,0.0830839,1,0,0
4.733000,0.6981317,0.4195321,0.1308621,-0.0000000,0.0830839,1,0,0
4.734000,0.6981317,0.4196630,0.1308621,-0.0000000,0.0830839,1,0,0
4.735000,0.6981317,0.4197938,0.1308621,-0.0000000,0.0830839,1,0,0
4.736000,0.6981317,0.4199247,0.1308621,-0.0000000,0.0830839,1,0,0
4.737000,0.6981317,0.4200555,0.1308621,-0.0000000,0.0830839,1,0,0
4.738000,0.6981317,0.4201864,0.1308621,-0.0000000,0.0830839,1,0,0
4.739000,0.6981317,0.4203173,0.1308621,-0.0000000,0.0830839,1,0,0
4.740000,0.6981317,0.4204481,0.1308621,-0.0000000,0.0830839,1,0,0
4.741000,0.6981317,0.4205790,0.1308621,-0.0000000,0.0830839,1,0,0
4.742000,0.6981317,0.4207098,0.1308621,-0.0000000,0.0830839,1,0,0
4.743000,0.6981317,0.4208407,0.1308621,-0.0000000,0.0830839,1,0,0
4.744000,0.6981317,0.4209716,0.1308621,-0.0000000,0.0830839,1,0,0
4.745000,0.6981317,0.4211024,0.1308621,-0.0000000,0.0830839,1,0,0
4.746000,0.6981317,0.4212333,0.1308621,-0.0000000,0.0830839,1,0,0
4.747000,0.6981317,0.4213642,0.1308621,-0.0000000,0.0830839,1,0,0
4.748000,0.6981317,0.4214950,0.1308621,-0.0000000,0.0830839,1,0,0
4.749000,0.6981317,0.4216259,0.1308621,-0.0000000,0.0830839,1,0,0
4.750000,0.6981317,0.4217567,0.1308621,-0.0000000,0.0830839,1,0,0
4.751000,0.6981317,0.4218876,0.1308621,-0.0000000,0.0830839,1,0,0
4.752000,0.6981317,0.4220185,0.1308621,-0.0000000,0.0830839,1,0,0
4.753000,0.6981317,0.4221493,0.1308621,-0.0000000,0.0830839,1,0,0
4.754000,0.6981317,0.4222802,0.1308621,-0.0000000,0.0830839,1,0,0
4.755000,0.6981317,0.4224111,0.1308621,-0.0000000,0.0830839,1,0,0
4.756000,0.6981317,0.4225419,0.1308621,-0.0000000,0.0830839,1,0,0
4.757000,0.6981317,0.4226728,0.1308621,-0.0000000,0.0830839,1,0,0
4.758000,0.6981317,0.4228036,0.1308621,-0.0000000,0.0830839,1,0,0
4.759000,0.6981317,0.4229345,0.1308621,-0.0000000,0.0830839,1,0,0
4.760000,0.6981317,0.4230654,0.1308621,-0.0000000,0.0830839,1,0,0
4.761000,0.6981317,0.4231962,0.1308621,-0.0000000,0.0830839,1,0,0
4.762000,0.6981317,0.4233271,0.1308621,-0.0000000,0.0830839,1,0,0
4.763000,0.6981317,0.4234580,0.1308621,-0.0000000,0.0830839,1,0,0
4.764000,0.6981317,0.4235888,0.1308621,-0.0000000,0.0830839,1,0,0
4.765000,0.6981317,0.4237197,0.1308621,-0.0000000,0.0830839,1,0,0
4.766000,0.6981317,0.4238505,0.1308621,-0.0000000,0.0830839,1,0,0
4.767000,0.6981317,0.4239814,0.1308621,-0.0000000,0.0830839,1,0,0
4.768000,0.6981317,0.4241123,0.1308621,-0.0000000,0.0830839,1,0,0
4.769000,0.6981317,0.4242431,0.1308621,-0.0000000,0.0830839,1,0,0
4.770000,0.6981317,0.4243740,0.1308621,-0.0000000,0.0830839,1,0,0
4.771000,0.6981317,0.4245048,0.1308621,-0.0000000,0.0830839,1,0,0
4.772000,0.6981317,0.4246357,0.1308621,-0.0000000,0.0830839,1,0,0
4.773000,0.6981317,0.4247666,0.1308621,-0.0000000,0.0830839,1,0,0
4.774000,0.6981317,0.4248974,0.1308621,-0.0000000,0.0830839,1,0,0
4.775000,0.6981317,0.4250283,0.1308621,-0.0000000,0.0830839,1,0,0
4.776000,0.6981317,0.4251592,0.1308621,-0.0000000,0.0830839,1,0,0
4.777000,0.6981317,0.4252900,0.1308621,-0.0000000,0.0830839,1,0,0
4.778000,0.6981317,0.4254209,0.1308621,-0.0000000,0.0830839,1,0,0
4.779000,0.6981317,0.4255517,0.1308621,-0.0000000,0.0830839,1,0,0
4.780000,0.6981317,0.4256826,0.1308621,-0.0000000,0.0830839,1,0,0
4.781000,0.6981317,0.4258135,0.1308621,-0.0000000,0.0830839,1,0,0
4.782000,0.6981317,0.4259443,0.1308621,-0.0000000,0.0830839,1,0,0
4.783000,0.6981317,0.4260752,0.1308621,-0.0000000,0.0830839,1,0,0
4.784000,0.6981317,0.4262061,0.1308621,-0.0000000,0.0830839,1,0,0
4.785000,0.6981317,0.4263369,0.1308621,-0.0000000,0.0830839,1,0,0
4.786000,0.6981317,0.4264678,0.1308621,-0.0000000,0.0830839,1,0,0
4.787000,0.6981317,0.4265986,0.1308621,-0.0000000,0.0830839,1,0,0
4.788000,0.6981317,0.4267295,0.1308621,-0.0000000,0.0830839,1,0,0
4.789000,0.6981317,0.4268604,0.1308621,-0.0000000,0.0830839,1,0,0
4.790000,0.6981317,0.4269912,0.1308621,-0.0000000,0.0830839,1,0,0
4.791000,0.6981317,0.4271221,0.1308621,-0.0000000,0.0830839,1,0,0
4.792000,0.6981317,0.4272529,0.1308621,-0.0000000,0.0830839,1,0,0
4.793000,0.6981317,0.4273838,0.1308621,-0.0000000,0.0830839,1,0,0
4.794000,0.6981317,0.4275147,0.1308621,-0.0000000,0.0830839,1,0,0
4.795000,0.6981317,0.4276455,0.1308621,-0.0000000,0.0830839,1,0,0
4.796000,0.6981317,0.4277764,0.1308621,-0.0000000,0.0830839,1,0,0
4.797000,0.6981317,0.4279073,0.1308621,-0.0000000,0.0830839,1,0,0
4.798000,0.6981317,0.4280381,0.1308621,-0.0000000,0.0830839,1,0,0
4.799000,0.6981317,0.4281690,0.1308621,-0.0000000,0.0830839,1,0,0
4.800000,0.6981317,0.4282998,0.1308621,-0.0000000,0.0830839,1,0,0
4.801000,0.6981317,0.4284307,0.1308621,-0.0000000,0.0830839,1,0,0
4.802000,0.6981317,0.4285616,0.1308621,-0.0000000,0.0830839,1,0,0
4.803000,0.6981317,0.4286924,0.1308621,-0.0000000,0.0830839,1,0,0
4.804000,0.6981317,0.4288233,0.1308621,-0.0000000,0.0830839,1,0,0
4.805000,0.6981317,0.4289542,0.1308621,-0.0000000,0.0830839,1,0,0
4.806000,0.6981317,0.4290850,0.1308621,-0.0000000,0.0830839,1,0,0
4.807000,0.6981317,0.4292159,0.1308621,-0.0000000,0.0830839,1,0,0
4.808000,0.6981317,0.4293467,0.1308621,-0.0000000,0.0830839,1,0,0
4.809000,0.6981317,0.4294776,0.1308621,-0.0000000,0.0830839,1,0,0
4.810000,0.6981317,0.4296085,0.1308621,-0.0000000,0.0830839,1,0,0
4.811000,0.6981317,0.4297393,0.1308621,-0.0000000,0.0830839,1,0,0
4.812000,0.6981317,0.4298702,0.1308621,-0.0000000,0.0830839,1,0,0
4.813000,0.6981317,0.4300011,0.1308621,-0.0000000,0.0830839,1,0,0
4.814000,0.6981317,0.4301319,0.1308621,-0.0000000,0.0830839,1,0,0
4.815000,0.6981317,0.4302628,0.1308621,-0.0000000,0.0830839,1,0,0
4.816000,0.6981317,0.4303936,0.1308621,-0.0000000,0.0830839,1,0,0
4.817000,0.6981317,0.4305245,0.1308621,-0.0000000,0.0830839,1,0,0
4.818000,0.6981317,0.4306554,0.1308621,-0.0000000,0.0830839,1,0,0
4.819000,0.6981317,0.4307862,0.1308621,-0.0000000,0.0830839,1,0,0
4.820000,0.6981317,0.4309171,0.1308621,-0.0000000,0.0830839,1,0,0
4.821000,0.6981317,0.4310479,0.1308621,-0.0000000,0.0830839,1,0,0
4.822000,0.6981317,0.4311788,0.1308621,-0.0000000,0.0830839,1,0,0
4.823000,0.6981317,0.4313097,0.1308621,-0.0000000,0.0830839,1,0,0
4.824000,0.6981317,0.4314405,0.1308621,-0.0000000,0.0830839,1,0,0
4.825000,0.6981317,0.4315714,0.1308621,-0.0000000,0.0830839,1,0,0
4.826000,0.6981317,0.4317023,0.1308621,-0.0000000,0.0830839,1,0,0
4.827000,0.6981317,0.4318331,0.1308621,-0.0000000,0.0830839,1,0,0
